p.value	estimate	method	df.df	taxonomy	index	qval
0.00392268617148559	-0.630095996326764	Welch Two Sample t-test	2.78586802894498	Homo sapiens	789	0.0248744452653614
0.00392493194231816	1.12619067522025	Welch Two Sample t-test	2.19522511732533	Escherichia coli (strain K12)	790	0.0248744452653614
0.00392806672088259	1.12236319142571	Welch Two Sample t-test	3.90835577504479	Escherichia coli (strain K12)	791	0.0248744452653614
0.00393687589382726	-0.515114861225726	Welch Two Sample t-test	3.42751715790314	Homo sapiens	792	0.0248987517072989
0.00396229773540616	1.65621775228017	Welch Two Sample t-test	2.31183694934115	Escherichia coli (strain K12)	793	0.0250279310928745
0.00397335097289269	1.90368042212725	Welch Two Sample t-test	2.2560324337113	Escherichia coli (strain K12)	794	0.0250661398277323
0.0039791675080649	-0.826886259911745	Welch Two Sample t-test	3.82954741123972	Homo sapiens	795	0.0250712579218831
0.00399036022806589	1.6483026988679	Welch Two Sample t-test	3.31409914329254	Escherichia coli (strain K12)	796	0.0251101939477161
0.00401439374603379	0.778715770046655	Welch Two Sample t-test	2.8770140811372	Escherichia coli (strain K12)	797	0.0252297343461521
0.00402532780450714	1.0975227672485	Welch Two Sample t-test	3.67891255728151	Escherichia coli (strain K12)	798	0.0252605536185361
0.00402938357780203	1.0738560223963	Welch Two Sample t-test	3.99618190707318	Escherichia coli (strain K12)	799	0.0252605536185361
0.00405356860420072	0.90702489974573	Welch Two Sample t-test	3.54586395944814	Escherichia coli (strain K12)	800	0.0253402122442686
0.0040550035849776	-0.477167307577994	Welch Two Sample t-test	3.33145790141955	Homo sapiens	801	0.0253402122442686
0.00405800960272971	-0.714210001467479	Welch Two Sample t-test	3.31979677975151	Homo sapiens	802	0.0253402122442686
0.00406361980611268	-0.49411708686973	Welch Two Sample t-test	3.9524380894051	Homo sapiens	803	0.0253402122442686
0.00406738483617328	1.58248316247555	Welch Two Sample t-test	3.2150800936264	Escherichia coli (strain K12)	804	0.0253402122442686
0.00407532490064353	-0.79155187599137	Welch Two Sample t-test	3.56876800539402	Homo sapiens	805	0.0253581396612714
0.0041249085876341	-0.594812049581087	Welch Two Sample t-test	3.91670899324254	Homo sapiens	806	0.0256348227238948
0.00414173798239694	1.13408196434954	Welch Two Sample t-test	3.2329478942662	Escherichia coli (strain K12)	807	0.0257063183313344
0.00414863409036351	1.43325304296182	Welch Two Sample t-test	2.24366525041573	Escherichia coli (strain K12)	808	0.0257063183313344
0.00415180904972041	-0.64294256807401	Welch Two Sample t-test	3.7793222331225	Homo sapiens	809	0.0257063183313344
0.00416648091473881	1.17347908408524	Welch Two Sample t-test	3.5471535481592	Escherichia coli (strain K12)	810	0.0257653122246009
0.00419651801248823	-0.832254800437708	Welch Two Sample t-test	2.91306450316284	Homo sapiens	811	0.0259190613126431
0.00420550175287439	0.904930638831753	Welch Two Sample t-test	2.72422240580304	Escherichia coli (strain K12)	812	0.0259425594583101
0.0042191946454281	1.32406637905278	Welch Two Sample t-test	3.9993228729878	Escherichia coli (strain K12)	813	0.0259950135042427
0.00422759505666294	-0.71293095513758	Welch Two Sample t-test	3.89222103589938	Homo sapiens	814	0.0260147710550672
0.00424098454574614	-0.653848580302968	Welch Two Sample t-test	3.94951358726677	Homo sapiens	815	0.026052029944345
0.00424405199332911	-0.62144783188098	Welch Two Sample t-test	3.32599313116546	Homo sapiens	816	0.026052029944345
0.00426572098235146	1.12823773790779	Welch Two Sample t-test	2.52833578969282	Escherichia coli (strain K12)	817	0.0261529943703776
0.00428962681087452	1.82785770890884	Welch Two Sample t-test	2.28126628761753	Escherichia coli (strain K12)	818	0.0262312361842206
0.00429682503487878	1.48152542560311	Welch Two Sample t-test	3.91948722762892	Escherichia coli (strain K12)	819	0.0262312361842206
0.00429714851035281	-0.604401611841585	Welch Two Sample t-test	2.30951204475892	Homo sapiens	820	0.0262312361842206
0.00429943000743564	-1.13406138288825	Welch Two Sample t-test	3.46551292697787	Homo sapiens	821	0.0262312361842206
0.00431799567613398	1.25807643808399	Welch Two Sample t-test	2.95431707893765	Escherichia coli (strain K12)	822	0.026312457836685
0.00432797186204088	1.14920619740584	Welch Two Sample t-test	2.14328198882605	Escherichia coli (strain K12)	823	0.0263412042004408
0.00433453353079516	-0.85102112430724	Welch Two Sample t-test	2.01113911838845	Homo sapiens	824	0.026349124339506
0.00435810044164788	-0.444445283251761	Welch Two Sample t-test	3.58599931390615	Homo sapiens	825	0.0264591873335698
0.00436498337992774	-0.665197804284053	Welch Two Sample t-test	3.5330600346996	Homo sapiens	826	0.0264591873335698
0.00436848630961514	-0.678460091591742	Welch Two Sample t-test	3.07349791508877	Homo sapiens	827	0.0264591873335698
0.00437813438757784	-0.808866815651919	Welch Two Sample t-test	2.66647767840942	Homo sapiens	828	0.026485598004079
0.0043997920918466	0.818458381770562	Welch Two Sample t-test	2.06793024213567	Escherichia coli (strain K12)	829	0.0265845097564049
0.00441664059737571	-0.459138430168911	Welch Two Sample t-test	3.74944450886891	Homo sapiens	830	0.0266541599424758
0.00443428262928955	-0.896060960193898	Welch Two Sample t-test	2.66921590213522	Homo sapiens	831	0.0267284256198693
0.00445026635516885	-0.561438218660123	Welch Two Sample t-test	2.56924851259446	Homo sapiens	832	0.0267925290541355
0.00446157828161988	-0.705361899443171	Welch Two Sample t-test	3.99985039732126	Homo sapiens	833	0.0267978534086266
0.00446385587068404	1.21008066433762	Welch Two Sample t-test	3.07135659845536	Escherichia coli (strain K12)	834	0.0267978534086266
0.00446720055823582	1.28612354331266	Welch Two Sample t-test	2.43968250018041	Escherichia coli (strain K12)	835	0.0267978534086266
0.00447689307928643	-0.427765085029762	Welch Two Sample t-test	2.89842603853114	Homo sapiens	836	0.0268238725288824
0.00448552253200952	-0.479975924763564	Welch Two Sample t-test	3.99805748652397	Homo sapiens	837	0.0268434675780594
0.00449720805879914	-1.19793132063126	Welch Two Sample t-test	3.25851301671021	Homo sapiens	838	0.0268811707111947
0.00451165692387215	-0.928551750300027	Welch Two Sample t-test	3.13378609516427	Homo sapiens	839	0.0268811707111947
0.00451273919040439	1.37265650461155	Welch Two Sample t-test	2.64820261810124	Escherichia coli (strain K12)	840	0.0268811707111947
0.00451328899343477	-0.720166008435836	Welch Two Sample t-test	3.02432290164811	Homo sapiens	841	0.0268811707111947
0.00452040353780613	-0.940407036875107	Welch Two Sample t-test	3.42717745159518	Homo sapiens	842	0.0268915692646923
0.00455339683428611	0.784726701712568	Welch Two Sample t-test	2.95674801546832	Escherichia coli (strain K12)	843	0.0270557114388364
0.00456087641662925	-0.521395323517867	Welch Two Sample t-test	2.57255926341258	Homo sapiens	844	0.0270680449892132
0.0045773375682132	1.2559072359566	Welch Two Sample t-test	2.82350319404019	Escherichia coli (strain K12)	845	0.0270682503102228
0.00458148225252479	1.70478449964279	Welch Two Sample t-test	2.11286430200256	Escherichia coli (strain K12)	846	0.0270682503102228
0.00458234317243314	-0.523127038189812	Welch Two Sample t-test	3.78103532659397	Homo sapiens	847	0.0270682503102228
0.0045825267045456	-0.850766092369161	Welch Two Sample t-test	3.5752953539722	Homo sapiens	848	0.0270682503102228
0.00459071453417065	0.90589301311501	Welch Two Sample t-test	2.3134113513617	Escherichia coli (strain K12)	849	0.0270846750314026
0.00460913934329125	1.5422742738653	Welch Two Sample t-test	2.72439695426758	Escherichia coli (strain K12)	850	0.0271613870241716
0.00462659379674372	-0.537765744839985	Welch Two Sample t-test	3.79822136470647	Homo sapiens	851	0.0272009623851027
0.00462671590179827	-1.16240048936466	Welch Two Sample t-test	3.53934468864992	Homo sapiens	852	0.0272009623851027
0.00463403320068486	-0.486460793935888	Welch Two Sample t-test	2.79659335116117	Homo sapiens	853	0.0272120425583007
0.00465650544151883	1.1680676689404	Welch Two Sample t-test	3.03970539198655	Escherichia coli (strain K12)	854	0.0272427220190165
0.00465673738297854	1.14348700180002	Welch Two Sample t-test	2.30271504406105	Escherichia coli (strain K12)	855	0.0272427220190165
0.00466064264124647	-0.51211834309078	Welch Two Sample t-test	3.70241964301383	Homo sapiens	856	0.0272427220190165
0.00466101273114337	1.47348419555368	Welch Two Sample t-test	2.65963246026249	Escherichia coli (strain K12)	857	0.0272427220190165
0.00467562579728553	-0.92740616469868	Welch Two Sample t-test	3.56162988379956	Homo sapiens	858	0.0272962816067637
0.00469716775000384	-0.520816530491938	Welch Two Sample t-test	3.52896696192699	Homo sapiens	859	0.0273637304882421
0.00469829637251076	1.18865391114376	Welch Two Sample t-test	3.48709180685777	Escherichia coli (strain K12)	860	0.0273637304882421
0.00470884567486447	1.26958401348156	Welch Two Sample t-test	2.33039283049409	Escherichia coli (strain K12)	861	0.0273637304882421
0.00471183838049554	1.02738894733088	Welch Two Sample t-test	2.28089765855061	Escherichia coli (strain K12)	862	0.0273637304882421
0.00471449379344239	-0.66904414123313	Welch Two Sample t-test	3.74196672503087	Homo sapiens	863	0.0273637304882421
0.00474462655935251	1.04871303598532	Welch Two Sample t-test	2.68234955786479	Escherichia coli (strain K12)	864	0.0273872735237693
0.0047457732850172	-0.348051912956499	Welch Two Sample t-test	3.88343242623968	Homo sapiens	865	0.0273872735237693
0.00475710767145841	1.41195331327548	Welch Two Sample t-test	2.19871617945539	Escherichia coli (strain K12)	866	0.0273872735237693
0.00476101178713934	1.41839091205091	Welch Two Sample t-test	3.75879301690983	Escherichia coli (strain K12)	867	0.0273872735237693
0.00476473248224754	-0.672011399075278	Welch Two Sample t-test	2.38567886538722	Homo sapiens	868	0.0273872735237693
0.00476559957538537	-0.580759824529163	Welch Two Sample t-test	2.94846969063319	Homo sapiens	869	0.0273872735237693
0.00477498876079807	-1.37863873854884	Welch Two Sample t-test	3.91990236440948	Homo sapiens	870	0.0273872735237693
0.0047762298951627	-0.809501720138921	Welch Two Sample t-test	3.72468866902793	Homo sapiens	871	0.0273872735237693
0.00478076473633105	-0.73274095282979	Welch Two Sample t-test	3.61586521366135	Homo sapiens	872	0.0273872735237693
0.0047874175983651	1.55843195742846	Welch Two Sample t-test	2.35852057000798	Escherichia coli (strain K12)	873	0.0273872735237693
0.00478814121282024	-0.540283092414894	Welch Two Sample t-test	2.42264457200187	Homo sapiens	874	0.0273872735237693
0.004796272047356	-0.585191431246455	Welch Two Sample t-test	3.98277534070177	Homo sapiens	875	0.0273872735237693
0.00479870875234322	-0.664856969532417	Welch Two Sample t-test	3.10674297492046	Homo sapiens	876	0.0273872735237693
0.00480212890347982	-0.670934613637884	Welch Two Sample t-test	2.98976831811194	Homo sapiens	877	0.0273872735237693
0.00480492506476725	-0.945883424082978	Welch Two Sample t-test	3.01037827318656	Homo sapiens	878	0.0273872735237693
0.0048060318281879	0.932526055026504	Welch Two Sample t-test	2.14698290410814	Escherichia coli (strain K12)	879	0.0273872735237693
0.00484189054873561	-0.52035075217793	Welch Two Sample t-test	3.68355897087652	Homo sapiens	880	0.0275602610893371
0.00488706921155068	-1.12454065273542	Welch Two Sample t-test	3.42908320511812	Homo sapiens	881	0.0277804886372803
0.00489648541928137	-0.549489597333487	Welch Two Sample t-test	2.79356341515844	Homo sapiens	882	0.0277804886372803
0.0048997919402255	1.68472821881043	Welch Two Sample t-test	2.35714732002292	Escherichia coli (strain K12)	883	0.0277804886372803
0.00490915331486189	-0.441475666346174	Welch Two Sample t-test	3.64244759600279	Homo sapiens	884	0.0277804886372803
0.00491277255121491	0.964938685884792	Welch Two Sample t-test	2.27484218040848	Escherichia coli (strain K12)	885	0.0277804886372803
0.00491385764276908	1.03892849887613	Welch Two Sample t-test	3.42613497933783	Escherichia coli (strain K12)	886	0.0277804886372803
0.00492982733498192	-1.12392699638127	Welch Two Sample t-test	2.71665004767235	Homo sapiens	887	0.0278102248172405
0.00493022152879009	-0.385979287625188	Welch Two Sample t-test	3.95079045043073	Homo sapiens	888	0.0278102248172405
0.0049461691815788	1.66079770158539	Welch Two Sample t-test	2.17269318855636	Escherichia coli (strain K12)	889	0.027868798009593
0.0049629230365062	-0.931211537032379	Welch Two Sample t-test	3.98192270152181	Homo sapiens	890	0.0279317769548984
0.00500895275583405	-0.705927814894695	Welch Two Sample t-test	3.53216228560339	Homo sapiens	891	0.0281591968058056
0.00502186189374944	1.9161024783438	Welch Two Sample t-test	2.53091343722353	Escherichia coli (strain K12)	892	0.0282001190872096
0.00504337169281029	1.19131749203065	Welch Two Sample t-test	3.13942135170848	Escherichia coli (strain K12)	893	0.0282525183798948
0.00504862359901866	2.24444781549087	Welch Two Sample t-test	2.60512198322401	Escherichia coli (strain K12)	894	0.0282525183798948
0.00505348816943336	1.38549875861366	Welch Two Sample t-test	2.79899538297671	Escherichia coli (strain K12)	895	0.0282525183798948
0.00505560718538315	-0.659740369140619	Welch Two Sample t-test	2.01658663308354	Homo sapiens	896	0.0282525183798948
0.00506003272459881	-0.561029886748725	Welch Two Sample t-test	2.49023633126146	Homo sapiens	897	0.0282525183798948
0.00506503523760142	0.979249886550207	Welch Two Sample t-test	3.06155278284271	Escherichia coli (strain K12)	898	0.0282525183798948
0.00507213460141404	1.81285976153854	Welch Two Sample t-test	3.43404857073181	Escherichia coli (strain K12)	899	0.0282571993367749
0.00507715699802304	1.00526960290116	Welch Two Sample t-test	2.30806883130495	Escherichia coli (strain K12)	900	0.0282571993367749
0.00509357183613146	-1.42112404109154	Welch Two Sample t-test	3.99119006478636	Homo sapiens	901	0.0282636744425658
0.0050944668087452	1.22297625983652	Welch Two Sample t-test	2.06286256317158	Escherichia coli (strain K12)	902	0.0282636744425658
0.00509524815764363	-0.799896689934094	Welch Two Sample t-test	3.4466632523137	Homo sapiens	903	0.0282636744425658
0.00510329350701522	-0.958610519809778	Welch Two Sample t-test	3.36610250544371	Homo sapiens	904	0.0282769880272558
0.00512656621435613	-0.480225647968341	Welch Two Sample t-test	3.68183857808088	Homo sapiens	905	0.0283351146763413
0.00513044875780785	1.25171156152409	Welch Two Sample t-test	3.80083543858861	Escherichia coli (strain K12)	906	0.0283351146763413
0.00513075444428859	1.02228006515444	Welch Two Sample t-test	2.42196396785554	Escherichia coli (strain K12)	907	0.0283351146763413
0.00514884443499994	-0.84959933592508	Welch Two Sample t-test	3.93156277162666	Homo sapiens	908	0.0284021101793456
0.00515422602376226	-0.951996993662913	Welch Two Sample t-test	3.99968808372541	Homo sapiens	909	0.0284021101793456
0.00516415863273638	2.23538383673307	Welch Two Sample t-test	2.00322384872567	Escherichia coli (strain K12)	910	0.0284048722733857
0.00516606880436302	1.25539379476018	Welch Two Sample t-test	2.08251091650558	Escherichia coli (strain K12)	911	0.0284048722733857
0.00517940751566498	-0.430425437983402	Welch Two Sample t-test	3.41812989786207	Homo sapiens	912	0.0284469871118047
0.00519305405662779	-0.403918003068849	Welch Two Sample t-test	3.1075461239811	Homo sapiens	913	0.0284835052009043
0.0051980139939004	-0.711909017558866	Welch Two Sample t-test	3.75636759514619	Homo sapiens	914	0.0284835052009043
0.00520311584324765	1.12319790079571	Welch Two Sample t-test	2.04930300960028	Escherichia coli (strain K12)	915	0.0284835052009043
0.00521274490745053	0.533364812809122	Welch Two Sample t-test	3.05621801758481	Escherichia coli (strain K12)	916	0.028505064674039
0.00524184292966572	1.2189042143607	Welch Two Sample t-test	2.14341122473252	Escherichia coli (strain K12)	917	0.0286329239200606
0.005257061875286	-0.710927905184488	Welch Two Sample t-test	2.79855992965986	Homo sapiens	918	0.0286847744371542
0.00528649450066875	1.41537037028815	Welch Two Sample t-test	3.39771354116926	Escherichia coli (strain K12)	919	0.0288139836276929
0.00532530122730135	-0.744945208945606	Welch Two Sample t-test	2.79780702751255	Homo sapiens	920	0.0289395875607152
0.00533143276609757	1.2814893905702	Welch Two Sample t-test	2.30452761580886	Escherichia coli (strain K12)	921	0.0289395875607152
0.00533205950500914	-0.713704300838814	Welch Two Sample t-test	2.00425200765611	Homo sapiens	922	0.0289395875607152
0.00533825296495772	1.14841229868977	Welch Two Sample t-test	3.29306294282634	Escherichia coli (strain K12)	923	0.0289395875607152
0.0053384266133162	-0.81093250128074	Welch Two Sample t-test	2.34156535934821	Homo sapiens	924	0.0289395875607152
0.00534594766547093	1.82953602897585	Welch Two Sample t-test	2.21565351841696	Escherichia coli (strain K12)	925	0.0289490290338853
0.00536493798652536	-0.623590981929708	Welch Two Sample t-test	3.99951326969728	Homo sapiens	926	0.0289828541642147
0.00536695349071331	-0.40947644570841	Welch Two Sample t-test	2.43439163169479	Homo sapiens	927	0.0289828541642147
0.00537021967804396	-1.30512514566069	Welch Two Sample t-test	3.99492540162714	Homo sapiens	928	0.0289828541642147
0.00537533869406178	-0.653829827980693	Welch Two Sample t-test	2.66957292853076	Homo sapiens	929	0.0289828541642147
0.00538478150307452	-0.609039719191161	Welch Two Sample t-test	3.30822144766044	Homo sapiens	930	0.0290025489773121
0.00540081271085569	1.616875674788	Welch Two Sample t-test	2.55543544443718	Escherichia coli (strain K12)	931	0.0290576486237123
0.00540758651482433	1.16902528028695	Welch Two Sample t-test	2.26785262764332	Escherichia coli (strain K12)	932	0.0290628764514539
0.00543430989462705	2.03837225446197	Welch Two Sample t-test	2.06512775464854	Escherichia coli (strain K12)	933	0.0291497747288655
0.00543539420977449	-1.10322198416027	Welch Two Sample t-test	3.85565915076166	Homo sapiens	934	0.0291497747288655
0.0054630704850183	0.712633304289568	Welch Two Sample t-test	3.28194962611305	Escherichia coli (strain K12)	935	0.0292598283784883
