protein	taxon	PD7511.GDTHP1.A_C2	PD7512.GDTHP1.A_C1	PD7513.GDTHP1.A_C2	PD7508.GDTHP1.A_C1	PD7509.GDTHP1.A_C2	PD7510.GDTHP1.A_C1
P31949	NA	18.6619710384103	18.2979602664881	19.2927648037321	18.7991719373815	17.6600078831697	19.3168947379553
P11021	NA	19.1723613826184	19.137358744175	19.5050388101162	19.1234267757869	19.1562052526211	19.0526441098913
P11021	NA	16.4761576798642	17.5202030103398	17.6804187615877	15.9712300367801	16.5390909878346	17.6140255942464
A0A0G2JIW1, P0DMV8, P0DMV9	NA	16.8984611911033	16.7816460021676	17.0180263634089	17.3704776272426	17.264487551597	17.0001351814559
P30041	NA	16.1349983590403	15.9116209540338	16.2133806529923	16.5731559055472	16.131386754389	15.7539229809768
P30086	NA	17.6051077543585	15.1195243615063	16.7737342970089	18.1240749135329	17.7390802305297	17.2960827643534
P54577	NA	15.8164820661186	15.4484317867638	14.9691450638853	16.3916649806534	16.3233888924023	16.1376278303149
Q01518	NA	22.0824844680557	22.6100613222151	22.5247737461477	21.989437935089	22.6023881668625	22.9420558648804
O00299	NA	19.3514021071289	18.9558942931944	16.8999941651087	19.4375339595904	19.6486344081679	19.1983755533626
A0A0A0MT22, P08575, X6R433	NA	15.91106663721	15.9328154739821	15.6156571288968	15.8426805137636	15.6162763105118	15.6080051175279
M0R0Y2, M0R2M1, P54920	NA	15.5008648393153	16.0304680581701	15.7344960743892	15.5656292327569	15.9016669830657	16.1173319355533
A0A0B4J1R6, P29401	NA	16.1656729584503	16.5063153031423	16.1378225148161	16.1197243423343	16.6960596688569	16.0750089693675
P19338	NA	16.0953579880643	10.215708125826	16.4471448872756	16.2041307140586	16.8591785790634	16.1012187800034
P46777	NA	17.039399409847	16.9837842157164	17.1720326878388	16.9142445517345	16.9029682425598	17.4816367356819
P46777	NA	15.5925355384962	15.8414271427168	15.9653720927663	15.514007150568	15.7502580437048	16.409647365478
Q15084	NA	16.1298900423325	16.1628870160061	16.1003047567409	16.7641307985719	16.2561577050368	16.0167465880599
P09874	NA	16.3746389392261	16.2126277014021	16.2312581999773	17.5488902239309	16.9653180181512	16.8562807297005
P37802, X6RJP6	NA	19.0506481492168	19.4109788230094	19.287677909743	19.3503166382861	19.1964382240621	18.8888459459926
P00492	NA	15.9117556560243	15.5508105598589	15.7600066111166	16.4622471928447	16.3350135900607	15.9040875638592
F5GX11, P25786	NA	15.6829422650113	16.1557188628208	16.3279442987404	16.1597327501302	16.5876306728263	16.0606944184491
P61981	NA	18.4013710344649	18.1124388903179	18.2228632704279	18.4112981294759	17.9179880763916	18.3581423441703
P13796	NA	18.814697276034	18.8527146634848	18.6264157112415	19.2992814324295	19.2931704237148	18.7349043775423
A0A0A0MRA5, B7Z4B8, M0R3F1, Q9BUJ2	NA	15.5389966812449	15.7528429078187	15.8159168408637	15.4372241901057	16.1471117072031	15.8576476281743
B4DLN1, P52815	NA	16.0884735199726	16.376182267866	16.3385489756871	15.9433454124409	16.1288664777096	15.7764153902024
J3KQ32, Q9NTK5	NA	17.5704377136916	17.4018159637889	17.7044417691537	16.7160496811152	17.5224833287293	17.82542537393
P17655	NA	16.5576642378614	16.6773174281896	16.766575087869	15.7251311950419	16.7342734889869	16.7477223706568
P30041	NA	19.1220347498747	19.5298525693968	19.6099274499406	18.6505824249718	19.3230695835322	19.7848531557714
Q8NC51	NA	15.1972235944002	15.1998617761829	15.8099065207041	18.3141993738547	17.9597848539516	17.1338122899607
P17812	NA	15.4119862437351	15.6642558640341	15.519523413167	16.3687059375416	16.4907130342062	15.5021746489926
P38646	NA	16.2945049133005	16.3458478921405	13.0141247923945	17.2348234940728	16.0515686081372	16.1109786513007
P30101	NA	17.7736117800697	17.0829889992423	17.4696631706648	16.4661612720832	16.4306499814244	17.6121442895776
P30050	NA	17.7813505233732	17.7520465618966	17.8790639342321	17.7575571868301	18.0412357278333	18.0967229442995
P35579	NA	16.3096209891682	16.21160629258	16.4353742697002	15.8148995519848	16.7506299888271	15.3623349950945
A0A0A0MTI5, B8ZWD1, P07108	NA	17.1262262265216	16.7591705184955	17.191816664094	17.4609058727328	17.6049104229191	17.4808270360149
P04792	NA	17.3780153357369	12.397202375378	16.8936843795727	17.7989523912948	18.0841190777561	17.3153082683787
P26038	NA	16.06693351343	17.4864717820495	17.88200049494	17.9131324576351	17.7882338797102	18.2131113499427
P22626	NA	19.1285421169796	19.0619838011539	19.4059249527434	19.3107369396063	19.1452778908307	19.5362589026947
P22314	NA	16.0007358163526	17.3355512303892	15.6554651099538	17.2628801769346	16.2837233070065	17.3282842072359
P13796	NA	19.6865928759466	19.7592347150142	19.4157364559177	19.9824694831177	19.2122130090574	19.5216054568726
O75844	NA	15.2357248012061	15.6085833344403	14.9038435843367	14.6730445354224	14.9098879910473	15.9289021069772
P53396	NA	16.5488597567643	16.4892770160883	16.7195042884533	17.4766112399087	17.4477770216679	16.7848748791398
P35579	NA	15.7242122194542	15.5250517568518	15.6061998272519	15.6419654349068	15.7126601431726	16.0582503735513
H0Y8E6, P49736	NA	17.0515939614786	16.6433493354326	16.9872158945059	16.7839877203275	16.775073813096	17.0419942041591
Q7KZF4	NA	15.3346856367125	15.8504469433174	15.8039235240113	15.8691216749935	15.8609969504959	15.4863577115382
C9JNW5, C9JXB8, P83731	NA	17.835897135098	18.1108633158851	17.7457094534913	18.2972906693666	18.0819629197345	18.4491700517809
Q08211	NA	16.2819198402338	17.2353966455408	16.3329593762441	16.9593842237415	16.2984326799743	17.3077297669113
P78527	NA	16.4516096286269	16.361459519485	16.7547150508774	16.5808553107375	16.7251548329314	16.1948896864034
P50990	NA	15.3743248113559	15.5573151477431	15.6751066099058	16.1573780058514	15.939042557613	15.8684531039277
P50990	NA	16.8929234136906	16.9631261589615	17.0033678983578	17.1646546175847	16.4244246202913	17.1578078226762
B4E3S0, Q9ULV4	NA	15.6326476933191	15.947098658695	15.4723949746531	15.784263822723	16.0101792151776	15.5162630457447
H0Y3Z3, H7BZ94, P07237	NA	18.4726706066353	18.7350444579762	18.3649184696423	19.2057281879706	19.258950033142	18.2538988235507
H0Y3Z3, H7BZ94, P07237	NA	16.4308639235493	16.2655302027441	16.1724679242179	13.464949949957	15.4084466848335	17.1901501863239
Q99832	NA	18.0952917770908	18.962243569364	18.4880740343808	18.2101437924709	18.208454618905	17.1408397402575
P13667	NA	16.7584701111048	16.9353561860488	16.5805838345621	16.3893622342997	16.5676588110908	16.7974930895057
Q9BSJ8	NA	15.8810984644647	15.5275083698803	15.5911552840741	16.0513508213011	15.9556312730506	15.3973820008752
E7EQR4, P15311	NA	16.5450471627535	16.7688022019996	16.6973659127062	17.2154171338056	17.2289128086853	17.2176509679744
E9PB61, Q86V81	NA	15.9365163278785	16.7265560527049	15.8353413328797	16.0766914969465	16.8070076923998	17.0240714438397
O60493	NA	16.3541460766446	15.5901971718741	16.2140225279009	15.9439088572216	16.3208530413699	16.3878899263893
Q9BVK6	NA	15.3914359003561	15.4946154366132	15.5470838182718	16.1289386232033	16.1064337574539	15.2685244154101
P37802, X6RJP6	NA	19.0021432877496	19.2993842131026	19.1924549341457	19.2461517342561	19.3376523380389	19.4849727184748
P50991	NA	16.2089908864059	14.9941623723019	16.0673218061605	15.8339758573875	15.4329142918665	16.5985680459566
A0A087WUS0, E7ETK0, P62847	NA	16.5880317043952	16.0178967026492	16.0328894161924	17.4600226538828	17.2596255988812	17.1433051547789
O43175	NA	15.7718909580503	15.4630542259963	15.6312499756637	15.2804950126547	15.4650128939978	15.753207135341
P22314	NA	15.4953246691911	15.2206945959286	15.4966579831504	14.4837780991136	14.7598043494148	15.6197144115601
C9JJK5, H0Y2Y8, Q15942	NA	17.1787783729482	16.5545462380886	17.050329214923	17.025065748477	17.3565014059757	17.3597167834638
B7ZAR1, E7ENZ3, E9PCA1, P48643	NA	15.7731746350435	15.4736116317959	15.8374882801115	16.3044579322918	15.8107524262807	15.6140887042549
B1AHD1, P55769	NA	16.015498106282	16.5971233084046	16.3904067635698	16.3204943120789	16.8102049926739	16.67517259376
Q99832	NA	16.6383175487307	16.3902686162762	15.9216712958793	17.0727973917859	16.406017549228	16.3114837635242
E9PB61, Q86V81	NA	14.604190453971	17.0556444612653	17.4851126941721	17.2870452487726	15.3142600922832	17.5126370432156
P10253	NA	16.0274118021771	15.6551093238191	16.1591815196212	15.9142457438542	15.6228823132612	16.0361312263681
Q15365	NA	15.8784073391462	15.5468175639333	16.1472954826478	16.3371038296598	15.5645903474732	16.3599916492942
P09874	NA	17.5524548019823	17.2841265606094	17.2907455755854	17.4044374467578	17.4079821939773	17.3897281299593
I3L0N3, P46459	NA	16.1257479837477	16.3112300333748	15.942535150759	15.8217865410596	16.1130849512234	16.569598149549
P60174	NA	18.21917838242	18.7968212713258	18.7809636830544	18.6180501927661	18.8696913691723	18.3323297465719
P62424, Q5T8U3	NA	17.0078274196664	16.4616320638182	14.9926253946827	17.3330743285311	17.3176120623114	17.2403172755037
Q07065	NA	16.1472801450324	16.3736870491648	16.4536450606557	15.9266953623977	16.3612788689878	16.5365638832208
P31946	NA	16.0249723896102	16.5302008544247	16.012703052218	17.9522125060468	17.1872869404011	16.099175205595
P28072	NA	15.0737787229301	15.5200447950784	15.0491655117886	15.6904322597615	15.3853139227772	15.1357978340411
J3KTA4, P17844	NA	16.5094922931576	16.0129595340426	16.1012097122389	15.790616637481	16.6449749343868	16.2437111267942
P28838	NA	15.1652780608818	15.7922710988232	15.6091034199483	15.4909379329704	15.8934064304376	15.6203905778627
P00338	NA	16.8893233379559	17.6895950517509	16.8618289141789	18.6621166751775	17.7899577819494	16.5358131964582
P50552	NA	14.7379155760454	14.8317096305199	14.5346265665108	16.0602829383045	15.3289892569689	14.8081747480106
P13674	NA	15.0604394681132	15.6246715133006	15.2016836188743	14.8177613889994	15.6480802903548	15.392266134842
E9PB61, Q86V81	NA	16.7156538331938	16.4191781948061	15.9411026508055	15.7171813269961	16.6093169986579	16.7460397925516
B8ZZA1, B8ZZQ6, B8ZZW7, H7C2N1, P06454	NA	19.1506025343957	16.7699461347549	18.9630297891794	19.4985373470472	11.599058612024	19.4428015392919
B8ZZA1, B8ZZQ6, B8ZZW7, H7C2N1, P06454	NA	18.4036489044095	18.2573156701172	17.6155273328393	18.7155855191152	11.5451849122131	19.2630360449139
P26038	NA	15.2045872702045	13.1181379941292	15.6712396716535	13.1678716767928	15.386813169956	15.7559773716423
P07900	NA	17.3648170034628	17.788909100158	17.691898164118	18.1386556241809	18.110021566304	17.9799589274901
P13639	NA	16.9860388235873	17.0892424671669	16.2641699836787	15.7548768365294	16.5715230811109	17.0667925780016
A0A075B716, H0YN88, P08708	NA	14.6968155167382	15.2300277846232	15.1128381073755	15.0293496511251	15.9376638868297	14.9635215017864
P10153	NA	16.5207576261282	16.7937570351797	16.729941866273	16.8984013099733	17.1735133168433	16.9785729621693
A0A0A0MT22, P08575, X6R433	NA	15.1274060503977	15.3992748485628	15.787067573243	16.7317128983986	15.5482373857289	15.3941275316977
P38646	NA	15.0846852916518	14.4179555973709	15.7755053172277	15.1305552797236	15.5310628731124	15.3829330904773
Q9UQ80	NA	16.5523367124165	16.0969483972855	16.4461449488922	15.91187179058	16.1655743869731	16.9008354267593
P13667	NA	16.9762370480546	17.1278237703064	17.1384880622033	17.6726983889615	17.2215046157954	17.2325735848678
Q04760	NA	19.0958718358507	18.7949453290308	17.4813481932443	19.7529950354769	19.5378739659695	19.3340132399242
P62993	NA	16.6489075307624	16.5878235384574	16.2765704244219	16.1778816351217	16.693470519909	16.5449177596084
P35579	NA	18.052162291975	18.3962716937893	18.0617665659203	18.2254939964627	18.2819336063483	18.0071309311141
P51991	NA	16.6808268718166	16.6250392899119	16.7910889242887	18.1221614673255	17.635052704972	16.6379778707699
P51991	NA	18.3651143325696	18.1047020885497	18.3183938618949	18.0097763899274	16.7051811085883	18.9099010695993
A0A087WUK2, O14979	NA	16.9031164921145	16.8943857592085	17.0703659450648	16.6740370554791	16.9801054935187	17.1393943765958
P08238	NA	17.1204839640808	16.9223446751978	16.5544596670521	19.2889221933059	18.016642208928	16.9213175524855
P17655	NA	15.7071596667186	15.4073284985832	14.8849192119848	14.1267161887029	15.3278815111673	15.6239916358749
P10809	NA	18.0481247351747	17.8091069008964	17.9535718249703	18.212143538977	18.6347854228926	18.052329258854
P10809	NA	15.9550257449987	16.4067684281708	16.5332618529097	14.4190739774379	15.7545355621076	16.9244336250311
Q5T123, Q9H299	NA	19.0466657701599	18.7740507888505	19.1777792088326	18.9559322420237	18.9267079458982	19.2787647348823
P62805	NA	19.3726012350919	19.9381487206188	20.170600971015	20.9064311813197	20.6099636362454	19.9317219871819
P16401	NA	18.3105496937389	17.8447928390998	18.0896581325059	13.8182915561715	17.8536152615398	19.0938357975723
P04083	NA	17.4428307850254	16.735773429119	17.3255242720552	15.0983710695305	16.7470437830521	17.5333639804429
P62805	NA	18.3266688821816	18.9103302252295	19.5914498391109	15.440639558246	17.678129184652	19.4105117809178
G3XAN0, P60866	NA	16.0559525316249	16.0226026532453	16.948691697327	16.5791979616241	17.0564373353224	16.5995695050284
H0YLE8, P46940	NA	15.8088127622129	16.1088013722203	15.8943085015084	17.0233256822285	16.4889420099476	16.3677098486213
P04899	NA	15.8615262911524	16.3837604429503	15.4426274261542	15.8293188818744	15.4770805837441	15.371784990728
Q8NC51	NA	16.0413674279242	16.11097982824	16.5842061571835	14.3865896296476	16.3384608726392	16.637306991616
Q5T3I3, Q5T3I4, Q8NCW5	NA	14.6987473967222	14.5399782057181	15.8690980518602	15.0961825117667	15.3016184809248	15.0254821559968
P09429, Q5T7C4	NA	20.3561026923845	20.0294093673317	20.5514942679123	20.3035740761226	20.3913528217388	20.6465991205539
E7EQU1, E7ES08, E9PES6, O15347	NA	17.045822523488	16.5982176852497	17.1602457387989	16.4398099402919	16.9308824762334	17.3031837304086
A0A087WV97, Q8WU79, X6RCC3	NA	17.0994328420635	17.1674124699362	16.309868351831	16.1250393201358	16.0330920439194	15.9370573657863
P17655	NA	16.8007662023459	16.7708419989843	16.7705972376818	16.7726532710208	17.0687912800376	17.1213460588825
P25398	NA	16.6356594194683	16.2700719894314	16.5395821359008	16.7446353867323	16.8521404248604	16.7451335048882
K7ERZ3, O60664	NA	16.2918696903974	16.5314731117153	16.3896907995503	15.1116180997403	17.0147597591251	16.870380083912
P26447	NA	19.7273252886752	14.820679016496	19.668376326383	16.3944120387698	19.2142284828705	19.9989178000239
A0A0A0MRA5, B7Z4B8, M0R3F1, Q9BUJ2	NA	14.4803198767408	14.1765873943878	13.6663627324981	14.9627567662915	15.1975583605651	15.0179717272004
P14625	NA	17.7674576024249	17.6238626849965	17.760955557237	18.2485829621089	18.299232888628	18.0062545470491
J3QLE5, P14678, P63162	NA	17.5086668748942	18.2402548681739	17.9753689886485	18.1460412611694	17.9113928473422	18.2035114889552
A0A075B6E2, P39019	NA	17.8199251889444	17.9004541256338	18.1810110405772	17.8273984466561	17.5052312189742	17.6585593949868
P07195	NA	18.8790167477796	18.5220402551283	18.0652507501551	18.5303210426855	18.7343190593323	18.3040311577893
P00338	NA	19.2299385671736	18.972402272147	18.9405528048766	19.0444678276351	19.2021591029267	18.370367256965
P22392, Q32Q12	NA	18.9106555399302	18.8693727819931	18.4813845785379	18.1557789177692	18.3826489621326	18.9481598366688
P40939	NA	16.0780999907149	16.3426841729321	16.0040769931636	16.4048926881917	16.5768549171814	15.9859882031356
P53396	NA	15.9287483956187	16.1121635769112	15.5087211449085	16.3995772020988	16.3155353853805	16.425223182968
P06733	NA	19.5820172299998	18.9158708552073	19.8239202728165	20.8463779332004	20.5744845032967	20.0244332555473
P07814	NA	15.981894506944	16.1378025686506	15.7330265475108	15.7891764463605	16.775616554813	15.8506418906167
P09874	NA	16.345652349907	16.8392467656276	16.7655327888605	16.4000645538264	16.9527177107353	16.9561923507018
P11021	NA	18.5494352372206	18.593376211371	18.5812448362164	19.6542699575899	18.924940133393	18.4841212298442
P08574	NA	16.436256822818	16.412599797465	16.1684666336796	16.7969324004199	16.8481469522	16.2894106348273
P13639	NA	16.8130176965919	16.8975703700587	14.8924675109137	17.218778342983	17.6249644648944	17.0209090102003
P13639	NA	16.7196922785506	16.2377843289166	16.2287588736154	14.3453174435756	15.2768220834215	17.3040143556786
P04083	NA	15.9856880313025	15.7325304998042	15.932314107508	16.161401716893	16.005070484958	15.4430138054381
E9PEX6, P09622	NA	16.0438296561879	15.2496329837266	15.4442172366729	15.8621007193258	15.8486963669046	15.8087149030063
K7ERZ3, O60664	NA	14.8937676605483	17.4747426124335	14.5762792328301	15.5424471478663	15.3916618136498	15.5389176593494
B3KQV6, C9J9C1, P30153	NA	16.3798950566913	15.8007163160407	15.7336366953053	16.3447246678873	16.396869712051	15.4236863524133
P26447	NA	19.7385768634892	20.2224218256092	20.1783045633702	19.5857317620235	20.0615972670444	20.5301730949441
P30101	NA	17.5445495959377	17.236346212622	17.148327483998	18.1727302611835	18.2752385133742	17.125611561068
H0YGX7, P52566	NA	16.4903500043635	16.6079590878417	17.1351779263409	18.0476906318381	17.4190272853855	17.1844973827006
H0YGX7, P52566	NA	17.2577673921857	16.6206456130587	17.064869540889	15.0646017657588	16.8708406957038	17.0739505348717
H7C068, P48047	NA	16.2183013945729	16.1298955773575	16.7428990695245	17.0043046339687	16.7593107720264	15.986715654205
Q9Y3Z3	NA	16.0080271987882	16.0524255844433	16.0964388596315	15.0567406995018	15.8000464798118	15.7869328843064
P36222	NA	15.7787296302603	15.8432761071481	16.0265004044312	16.2845902887744	16.2397893119364	15.9169501617351
P09382	NA	20.6989032721485	21.3444205277643	20.7438736007475	20.9949851351092	20.9115383408272	20.4860362031447
P09382	NA	15.9405791518053	17.8564718981154	16.5365593710048	15.805998337211	17.0974395388261	18.4560629531647
P02545, Q3BDU5	NA	18.3666691368401	18.4346894022025	18.4767357576786	17.7768216413837	17.6203168087855	18.2295728885533
A0A087WVQ9, P68104, Q5VTE0	NA	21.819460826991	21.4816649850667	21.7856403764259	20.5358430834269	21.9138624723437	22.4073857011708
